customer_id,activation_date,churn_date,study_end_date,last_observed_date,churn_label,customer_status,survival_time_days,survival_time_months,age,marital_status,monthly_charges,device_type,internet_service,contract_type,payment_method,tech_support,online_security,streaming_tv
CUST-03415,05/02/2026,28/02/2026,31/03/2026,28/02/2026,1,Yes,23,0.756,18,Married,20.26,Smartphone,DSL,Month-to-month,Cash/Agent,Yes,Not applicable,No
CUST-03416,28/04/2025,,31/03/2026,31/03/2026,0,No,337,11.072,32,Divorced/Widowed,19.51,Smartphone,Mobile Data,Month-to-month,Cash/Agent,Yes,Not applicable,Not applicable
CUST-03417,25/04/2025,,31/03/2026,31/03/2026,0,No,340,11.17,58,Single,63.52,Router/MiFi,Fiber,12-month,Bank Transfer,Yes,No,Not applicable
CUST-03418,10/01/2026,20/02/2026,31/03/2026,20/02/2026,1,Yes,41,1.347,36,Divorced/Widowed,90.48,Tablet,Fiber,24-month,Card,Yes,Not applicable,Not applicable
CUST-03419,26/05/2025,31/03/2026,31/03/2026,31/03/2026,1,Yes,309,10.152,35,Single,34.97,Smartphone,DSL,Month-to-month,Mobile Money,Yes,Yes,Not applicable
CUST-03420,22/11/2025,27/03/2026,31/03/2026,27/03/2026,1,Yes,125,4.107,39,Married,54.02,Router/MiFi,Mobile Data,Month-to-month,Card,No,No,Not applicable
CUST-03421,28/05/2025,,31/03/2026,31/03/2026,0,No,307,10.086,21,Single,32.67,Smartphone,Mobile Data,Month-to-month,Mobile Money,Yes,No,Not applicable
CUST-03422,22/09/2025,,31/03/2026,31/03/2026,0,No,190,6.242,70,Married,64.09,Smartphone,Fiber,Month-to-month,Card,Yes,Not applicable,Not applicable
CUST-03423,06/01/2026,,31/03/2026,31/03/2026,0,No,84,2.76,42,Married,46.55,Feature Phone,4G/5G Fixed Wireless,Month-to-month,Card,Yes,No,Not applicable
CUST-03424,05/08/2025,,31/03/2026,31/03/2026,0,No,238,7.819,69,Single,36.83,Tablet,Mobile Data,12-month,Mobile Money,Yes,Not applicable,Not applicable
CUST-03425,10/11/2025,,31/03/2026,31/03/2026,0,No,141,4.632,70,Married,37.55,Feature Phone,Mobile Data,Month-to-month,Cash/Agent,No,Yes,Not applicable
CUST-03426,03/04/2025,,31/03/2026,31/03/2026,0,No,362,11.893,25,Married,65.78,Smartphone,4G/5G Fixed Wireless,12-month,Bank Transfer,No,No,No
CUST-03427,25/04/2025,,31/03/2026,31/03/2026,0,No,340,11.17,67,Married,36.54,Smartphone,Mobile Data,12-month,Cash/Agent,Yes,Yes,Not applicable
CUST-03428,28/06/2025,,31/03/2026,31/03/2026,0,No,276,9.068,28,Single,83.13,Router/MiFi,Fiber,Month-to-month,Bank Transfer,No,No,Yes
CUST-03429,10/01/2026,,31/03/2026,31/03/2026,0,No,80,2.628,23,Married,85.23,Smartphone,Fiber,Month-to-month,Card,Yes,Yes,Yes
CUST-03430,02/11/2025,10/01/2026,31/03/2026,10/01/2026,1,Yes,69,2.267,76,Divorced/Widowed,64.94,Router/MiFi,Fiber,Month-to-month,Card,No,Not applicable,Yes
CUST-03431,14/02/2025,,31/03/2026,31/03/2026,0,No,410,13.47,26,Married,38.65,Feature Phone,4G/5G Fixed Wireless,12-month,Bank Transfer,Yes,No,No
CUST-03432,10/12/2025,,31/03/2026,31/03/2026,0,No,111,3.647,24,Divorced/Widowed,85.85,Router/MiFi,4G/5G Fixed Wireless,24-month,Bank Transfer,No,Yes,Not applicable
CUST-03433,10/04/2025,,31/03/2026,31/03/2026,0,No,355,11.663,39,Married,37.2,Router/MiFi,Mobile Data,Month-to-month,Cash/Agent,Yes,No,Yes
CUST-03434,01/09/2025,14/11/2025,31/03/2026,14/11/2025,1,Yes,74,2.431,23,Married,54.3,Router/MiFi,Mobile Data,Month-to-month,Card,Yes,Yes,Yes
CUST-03435,26/10/2025,,31/03/2026,31/03/2026,0,No,156,5.125,54,Divorced/Widowed,63.52,Smartphone,Fiber,Month-to-month,Card,No,No,Not applicable
CUST-03436,05/02/2025,13/04/2025,31/03/2026,13/04/2025,1,Yes,67,2.201,38,Married,95.28,Smartphone,Fiber,12-month,Cash/Agent,No,No,No
CUST-03437,04/01/2026,28/02/2026,31/03/2026,28/02/2026,1,Yes,55,1.807,68,Married,58.78,Smartphone,Fiber,Month-to-month,Bank Transfer,No,Not applicable,Not applicable
CUST-03438,25/01/2026,,31/03/2026,31/03/2026,0,No,65,2.136,69,Married,40.37,Smartphone,DSL,Month-to-month,Bank Transfer,Yes,Not applicable,Not applicable
CUST-03439,29/01/2025,,31/03/2026,31/03/2026,0,No,426,13.996,32,Single,39.4,Smartphone,DSL,Month-to-month,Cash/Agent,Yes,Not applicable,Yes
CUST-03440,27/06/2025,,31/03/2026,31/03/2026,0,No,277,9.101,35,Married,19.84,Smartphone,Mobile Data,12-month,Bank Transfer,No,Yes,Yes
CUST-03441,18/02/2025,,31/03/2026,31/03/2026,0,No,406,13.339,65,Married,65.91,Smartphone,Fiber,12-month,Card,Yes,Yes,Not applicable
CUST-03442,22/06/2025,31/03/2026,31/03/2026,31/03/2026,1,Yes,282,9.265,24,Married,74.86,Smartphone,Fiber,12-month,Bank Transfer,No,Yes,Not applicable
CUST-03443,13/06/2025,08/01/2026,31/03/2026,08/01/2026,1,Yes,209,6.867,28,Married,53.65,Smartphone,Fiber,Month-to-month,Cash/Agent,Yes,Not applicable,No
CUST-03444,02/11/2025,31/12/2025,31/03/2026,31/12/2025,1,Yes,59,1.938,73,Single,42.94,Feature Phone,Mobile Data,Month-to-month,Card,Yes,Yes,Not applicable
CUST-03445,13/03/2026,,31/03/2026,31/03/2026,0,No,18,0.591,42,Single,86.13,Smartphone,Fiber,24-month,Card,Yes,Not applicable,No
CUST-03446,11/11/2025,,31/03/2026,31/03/2026,0,No,140,4.6,60,Single,46.48,Smartphone,4G/5G Fixed Wireless,Month-to-month,Card,No,No,Not applicable
CUST-03447,07/05/2025,,31/03/2026,31/03/2026,0,No,328,10.776,68,Married,33.37,Router/MiFi,Mobile Data,12-month,Bank Transfer,Yes,Yes,No
CUST-03448,22/03/2025,,31/03/2026,31/03/2026,0,No,374,12.287,51,Married,48.7,Router/MiFi,Mobile Data,Month-to-month,Bank Transfer,Yes,Not applicable,No
CUST-03449,13/07/2025,,31/03/2026,31/03/2026,0,No,261,8.575,61,Married,29.25,Smartphone,DSL,24-month,Bank Transfer,Yes,No,Yes
CUST-03450,06/10/2025,27/02/2026,31/03/2026,27/02/2026,1,Yes,144,4.731,30,Married,34.76,Smartphone,4G/5G Fixed Wireless,Month-to-month,Cash/Agent,Yes,Not applicable,Yes
CUST-03451,23/04/2025,,31/03/2026,31/03/2026,0,No,342,11.236,38,Single,62.54,Smartphone,Fiber,Month-to-month,Bank Transfer,Yes,No,Not applicable
CUST-03452,05/05/2025,28/10/2025,31/03/2026,28/10/2025,1,Yes,176,5.782,57,Married,51.23,Smartphone,Mobile Data,12-month,Bank Transfer,No,No,No
CUST-03453,22/01/2026,04/03/2026,31/03/2026,04/03/2026,1,Yes,41,1.347,19,Married,46.47,Feature Phone,Mobile Data,Month-to-month,Card,Yes,No,No
CUST-03454,22/01/2026,07/02/2026,31/03/2026,07/02/2026,1,Yes,16,0.526,48,Married,66.92,Router/MiFi,Fiber,Month-to-month,Card,No,No,Not applicable
CUST-03455,08/12/2025,30/01/2026,31/03/2026,30/01/2026,1,Yes,53,1.741,47,Single,54.59,Smartphone,Fiber,Month-to-month,Card,Yes,No,Yes
CUST-03456,02/02/2025,23/02/2025,31/03/2026,23/02/2025,1,Yes,21,0.69,26,Married,78.23,Smartphone,Fiber,Month-to-month,Bank Transfer,Yes,Not applicable,Yes
CUST-03457,13/02/2026,,31/03/2026,31/03/2026,0,No,46,1.511,68,Married,37.13,Smartphone,Mobile Data,24-month,Bank Transfer,No,Yes,No
CUST-03458,27/06/2025,,31/03/2026,31/03/2026,0,No,277,9.101,36,Divorced/Widowed,73.88,Smartphone,Fiber,24-month,Cash/Agent,Yes,Yes,Not applicable
CUST-03459,09/03/2025,,31/03/2026,31/03/2026,0,No,387,12.715,53,Married,35.66,Tablet,Mobile Data,Month-to-month,Card,Yes,Not applicable,No
CUST-03460,26/09/2025,10/11/2025,31/03/2026,10/11/2025,1,Yes,45,1.478,60,Married,25.96,Router/MiFi,Mobile Data,Month-to-month,Bank Transfer,Yes,Not applicable,Not applicable
CUST-03461,26/11/2025,17/03/2026,31/03/2026,17/03/2026,1,Yes,111,3.647,60,Married,66.54,Smartphone,Fiber,Month-to-month,Mobile Money,Yes,Not applicable,Not applicable
CUST-03462,30/08/2025,,31/03/2026,31/03/2026,0,No,213,6.998,38,Married,75.21,Feature Phone,Fiber,Month-to-month,Cash/Agent,No,No,Not applicable
CUST-03463,10/01/2026,,31/03/2026,31/03/2026,0,No,80,2.628,32,Divorced/Widowed,24.58,Router/MiFi,None,24-month,Card,No,No,Yes
CUST-03464,20/10/2025,,31/03/2026,31/03/2026,0,No,162,5.322,37,Divorced/Widowed,36.37,Router/MiFi,4G/5G Fixed Wireless,12-month,Cash/Agent,Yes,No,Not applicable
CUST-03465,26/02/2026,28/03/2026,31/03/2026,28/03/2026,1,Yes,30,0.986,52,Married,40.87,Router/MiFi,Mobile Data,Month-to-month,Bank Transfer,Yes,Not applicable,Not applicable
CUST-03466,15/01/2026,31/03/2026,31/03/2026,31/03/2026,1,Yes,75,2.464,23,Single,35.86,Smartphone,Mobile Data,Month-to-month,Mobile Money,Yes,Not applicable,Yes
CUST-03467,30/08/2025,18/03/2026,31/03/2026,18/03/2026,1,Yes,200,6.571,19,Married,54.14,Smartphone,Fiber,Month-to-month,Bank Transfer,No,Yes,No
CUST-03468,09/08/2025,18/08/2025,31/03/2026,18/08/2025,1,Yes,9,0.296,27,Married,57.34,Smartphone,4G/5G Fixed Wireless,24-month,Cash/Agent,Yes,Yes,Yes
CUST-03469,08/07/2025,,31/03/2026,31/03/2026,0,No,266,8.739,40,Single,60.31,Feature Phone,Fiber,Month-to-month,Card,No,Not applicable,Yes
CUST-03470,02/10/2025,05/11/2025,31/03/2026,05/11/2025,1,Yes,34,1.117,73,Married,29.14,Smartphone,Mobile Data,Month-to-month,Cash/Agent,No,No,Yes
CUST-03471,14/02/2026,,31/03/2026,31/03/2026,0,No,45,1.478,35,Married,59.96,Smartphone,Fiber,24-month,Mobile Money,No,Not applicable,Yes
CUST-03472,08/03/2026,,31/03/2026,31/03/2026,0,No,23,0.756,57,Married,28.77,Router/MiFi,None,Month-to-month,Cash/Agent,No,Not applicable,No
CUST-03473,13/06/2025,,31/03/2026,31/03/2026,0,No,291,9.561,55,Single,23.42,Tablet,DSL,12-month,Card,Yes,Yes,Not applicable
CUST-03474,30/01/2026,31/03/2026,31/03/2026,31/03/2026,1,Yes,60,1.971,28,Single,69.15,Smartphone,Fiber,12-month,Cash/Agent,No,Not applicable,Not applicable
CUST-03475,08/03/2026,,31/03/2026,31/03/2026,0,No,23,0.756,38,Married,50.03,Smartphone,4G/5G Fixed Wireless,Month-to-month,Mobile Money,No,Yes,Yes
CUST-03476,27/07/2025,,31/03/2026,31/03/2026,0,No,247,8.115,27,Single,75.29,Router/MiFi,Fiber,Month-to-month,Cash/Agent,No,No,No
CUST-03477,05/03/2025,03/04/2025,31/03/2026,03/04/2025,1,Yes,29,0.953,27,Single,29.26,Tablet,None,Month-to-month,Cash/Agent,No,Not applicable,No
CUST-03478,18/01/2025,,31/03/2026,31/03/2026,0,No,437,14.357,28,Married,53.92,Smartphone,4G/5G Fixed Wireless,24-month,Card,No,Not applicable,No
CUST-03479,17/01/2026,,31/03/2026,31/03/2026,0,No,73,2.398,59,Single,50.23,Feature Phone,Mobile Data,Month-to-month,Cash/Agent,No,Yes,Not applicable
CUST-03480,28/02/2025,04/07/2025,31/03/2026,04/07/2025,1,Yes,126,4.14,21,Married,61.73,Router/MiFi,Fiber,Month-to-month,Bank Transfer,No,Not applicable,Yes
CUST-03481,16/11/2025,,31/03/2026,31/03/2026,0,No,135,4.435,18,Married,29.46,Feature Phone,Mobile Data,Month-to-month,Card,No,Yes,No
CUST-03482,13/02/2026,19/02/2026,31/03/2026,19/02/2026,1,Yes,6,0.197,69,Married,63.71,Smartphone,4G/5G Fixed Wireless,Month-to-month,Cash/Agent,Yes,Not applicable,Not applicable
CUST-03483,18/10/2025,01/11/2025,31/03/2026,01/11/2025,1,Yes,14,0.46,67,Married,57.73,Smartphone,Fiber,Month-to-month,Mobile Money,Yes,No,Not applicable
CUST-03484,05/02/2026,31/03/2026,31/03/2026,31/03/2026,1,Yes,54,1.774,26,Married,68.38,Feature Phone,Fiber,Month-to-month,Bank Transfer,Yes,Not applicable,Yes
CUST-03485,22/07/2025,,31/03/2026,31/03/2026,0,No,252,8.279,74,Married,54.65,Router/MiFi,4G/5G Fixed Wireless,24-month,Cash/Agent,Yes,No,Not applicable
CUST-03486,09/03/2025,,31/03/2026,31/03/2026,0,No,387,12.715,43,Married,57.36,Smartphone,Fiber,24-month,Cash/Agent,Yes,Not applicable,No
CUST-03487,04/03/2025,,31/03/2026,31/03/2026,0,No,392,12.879,78,Single,8,Smartphone,None,Month-to-month,Mobile Money,No,Yes,No
CUST-03488,26/10/2025,31/03/2026,31/03/2026,31/03/2026,1,Yes,156,5.125,52,Married,91.34,Smartphone,Fiber,Month-to-month,Card,No,No,No
CUST-03489,29/11/2025,,31/03/2026,31/03/2026,0,No,122,4.008,26,Married,24.03,Router/MiFi,None,Month-to-month,Card,Yes,Yes,Yes
CUST-03490,26/08/2025,,31/03/2026,31/03/2026,0,No,217,7.129,29,Married,8,Smartphone,DSL,Month-to-month,Cash/Agent,Yes,Yes,Not applicable
CUST-03491,21/06/2025,,31/03/2026,31/03/2026,0,No,283,9.298,19,Single,67.29,Router/MiFi,Fiber,Month-to-month,Bank Transfer,Yes,Yes,Not applicable
CUST-03492,21/09/2025,31/03/2026,31/03/2026,31/03/2026,1,Yes,191,6.275,46,Married,53.06,Tablet,4G/5G Fixed Wireless,12-month,Card,No,No,No
CUST-03493,31/10/2025,,31/03/2026,31/03/2026,0,No,151,4.961,22,Single,42.88,Smartphone,Mobile Data,12-month,Cash/Agent,Yes,No,Yes
CUST-03494,15/02/2026,,31/03/2026,31/03/2026,0,No,44,1.446,42,Married,37.08,Smartphone,Mobile Data,12-month,Bank Transfer,Yes,No,Yes
CUST-03495,03/02/2026,,31/03/2026,31/03/2026,0,No,56,1.84,19,Single,41.56,Smartphone,Mobile Data,24-month,Mobile Money,No,Not applicable,Yes
CUST-03496,07/03/2025,03/02/2026,31/03/2026,03/02/2026,1,Yes,333,10.94,70,Single,54.29,Smartphone,4G/5G Fixed Wireless,Month-to-month,Cash/Agent,Yes,Yes,No
CUST-03497,22/07/2025,10/08/2025,31/03/2026,10/08/2025,1,Yes,19,0.624,31,Single,49.91,Router/MiFi,Mobile Data,Month-to-month,Bank Transfer,Yes,Yes,Yes
CUST-03498,19/07/2025,,31/03/2026,31/03/2026,0,No,255,8.378,37,Single,31.75,Smartphone,Mobile Data,Month-to-month,Card,No,Not applicable,Yes
CUST-03499,01/02/2026,,31/03/2026,31/03/2026,0,No,58,1.906,27,Single,28.33,Router/MiFi,DSL,Month-to-month,Bank Transfer,No,Yes,No
CUST-03500,25/10/2025,,31/03/2026,31/03/2026,0,No,157,5.158,49,Single,44.22,Tablet,4G/5G Fixed Wireless,24-month,Cash/Agent,No,Not applicable,Not applicable
CUST-03501,23/05/2025,,31/03/2026,31/03/2026,0,No,312,10.251,19,Single,41.43,Smartphone,4G/5G Fixed Wireless,Month-to-month,Cash/Agent,Yes,No,Not applicable
CUST-03502,09/07/2025,,31/03/2026,31/03/2026,0,No,265,8.706,62,Married,32.49,Router/MiFi,Mobile Data,24-month,Mobile Money,No,Yes,Not applicable
CUST-03503,03/02/2026,,31/03/2026,31/03/2026,0,No,56,1.84,37,Single,75.41,Smartphone,Fiber,Month-to-month,Card,No,Not applicable,Yes
CUST-03504,01/11/2025,31/01/2026,31/03/2026,31/01/2026,1,Yes,91,2.99,48,Married,44.21,Smartphone,Mobile Data,12-month,Cash/Agent,Yes,No,Yes
CUST-03505,08/09/2025,16/11/2025,31/03/2026,16/11/2025,1,Yes,69,2.267,20,Married,30.56,Smartphone,None,Month-to-month,Mobile Money,Yes,Yes,Not applicable
CUST-03506,16/03/2026,,31/03/2026,31/03/2026,0,No,15,0.493,76,Married,64.61,Smartphone,Fiber,Month-to-month,Card,No,No,Yes
CUST-03507,14/03/2026,31/03/2026,31/03/2026,31/03/2026,1,Yes,17,0.559,36,Single,43.02,Router/MiFi,Mobile Data,Month-to-month,Mobile Money,Yes,Not applicable,Not applicable
CUST-03508,28/02/2026,,31/03/2026,31/03/2026,0,No,31,1.018,25,Married,26.36,Tablet,Mobile Data,12-month,Bank Transfer,Yes,Yes,Yes
CUST-03509,05/05/2025,,31/03/2026,31/03/2026,0,No,330,10.842,57,Married,68.54,Tablet,4G/5G Fixed Wireless,24-month,Mobile Money,Yes,Not applicable,Yes
CUST-03510,01/02/2025,,31/03/2026,31/03/2026,0,No,423,13.897,42,Single,40.62,Smartphone,Mobile Data,Month-to-month,Cash/Agent,Yes,Not applicable,Not applicable
CUST-03511,08/05/2025,,31/03/2026,31/03/2026,0,No,327,10.743,46,Single,54.46,Smartphone,4G/5G Fixed Wireless,12-month,Mobile Money,No,Yes,Yes
CUST-03512,06/12/2025,25/02/2026,31/03/2026,25/02/2026,1,Yes,81,2.661,54,Single,40.91,Router/MiFi,Mobile Data,Month-to-month,Bank Transfer,No,No,Not applicable
CUST-03513,17/07/2025,,31/03/2026,31/03/2026,0,No,257,8.444,25,Single,33.12,Smartphone,Mobile Data,Month-to-month,Cash/Agent,No,Yes,No
CUST-03514,21/10/2025,,31/03/2026,31/03/2026,0,No,161,5.29,53,Married,51.69,Smartphone,Mobile Data,Month-to-month,Bank Transfer,No,No,No
CUST-03515,03/01/2026,27/02/2026,31/03/2026,27/02/2026,1,Yes,55,1.807,46,Married,33.79,Tablet,Fiber,Month-to-month,Card,Yes,No,Yes
CUST-03516,31/10/2025,,31/03/2026,31/03/2026,0,No,151,4.961,18,Single,60.1,Router/MiFi,4G/5G Fixed Wireless,Month-to-month,Card,Yes,Yes,Yes
CUST-03517,05/02/2025,10/08/2025,31/03/2026,10/08/2025,1,Yes,186,6.111,58,Single,17.66,Smartphone,None,12-month,Cash/Agent,Yes,Yes,Yes
CUST-03518,27/02/2026,,31/03/2026,31/03/2026,0,No,32,1.051,46,Single,21.13,Router/MiFi,DSL,12-month,Bank Transfer,Yes,Not applicable,Yes
CUST-03519,05/11/2025,,31/03/2026,31/03/2026,0,No,146,4.797,26,Married,39.61,Router/MiFi,DSL,12-month,Bank Transfer,Yes,No,Not applicable
CUST-03520,30/01/2025,16/08/2025,31/03/2026,16/08/2025,1,Yes,198,6.505,45,Married,46.43,Router/MiFi,Mobile Data,Month-to-month,Cash/Agent,No,Not applicable,Yes
CUST-03521,06/01/2025,26/08/2025,31/03/2026,26/08/2025,1,Yes,232,7.622,68,Divorced/Widowed,95.31,Feature Phone,Fiber,Month-to-month,Card,No,Not applicable,Yes
CUST-03522,19/04/2025,,31/03/2026,31/03/2026,0,No,346,11.368,45,Married,62.74,Smartphone,Fiber,12-month,Mobile Money,No,Yes,Yes
CUST-03523,18/12/2025,,31/03/2026,31/03/2026,0,No,103,3.384,53,Divorced/Widowed,77.84,Smartphone,Fiber,Month-to-month,Mobile Money,No,No,No
CUST-03524,15/06/2025,31/03/2026,31/03/2026,31/03/2026,1,Yes,289,9.495,48,Married,23.62,Smartphone,Mobile Data,Month-to-month,Card,No,Not applicable,Yes
CUST-03525,16/03/2026,31/03/2026,31/03/2026,31/03/2026,1,Yes,15,0.493,73,Single,87.2,Router/MiFi,Fiber,12-month,Card,No,No,Yes
CUST-03526,28/03/2025,12/02/2026,31/03/2026,12/02/2026,1,Yes,321,10.546,67,Divorced/Widowed,42.44,Router/MiFi,DSL,Month-to-month,Cash/Agent,No,Yes,Yes
CUST-03527,21/03/2026,31/03/2026,31/03/2026,31/03/2026,1,Yes,10,0.329,21,Married,35.83,Router/MiFi,Mobile Data,12-month,Cash/Agent,Yes,Not applicable,Not applicable
CUST-03528,18/11/2025,,31/03/2026,31/03/2026,0,No,133,4.37,56,Married,57.56,Smartphone,4G/5G Fixed Wireless,24-month,Cash/Agent,Yes,No,Yes
CUST-03529,18/02/2026,,31/03/2026,31/03/2026,0,No,41,1.347,28,Married,33.62,Router/MiFi,Mobile Data,24-month,Cash/Agent,No,No,No
CUST-03530,14/12/2025,,31/03/2026,31/03/2026,0,No,107,3.515,30,Single,39.27,Smartphone,Mobile Data,Month-to-month,Cash/Agent,Yes,Not applicable,Not applicable
CUST-03531,22/03/2026,26/03/2026,31/03/2026,26/03/2026,1,Yes,4,0.131,72,Married,73.18,Feature Phone,Fiber,Month-to-month,Mobile Money,No,Not applicable,Not applicable
CUST-03532,09/06/2025,15/06/2025,31/03/2026,15/06/2025,1,Yes,6,0.197,63,Married,19.49,Smartphone,None,Month-to-month,Card,Yes,Not applicable,Yes
CUST-03533,23/04/2025,05/05/2025,31/03/2026,05/05/2025,1,Yes,12,0.394,19,Married,55.81,Router/MiFi,Fiber,24-month,Cash/Agent,No,Not applicable,Yes
CUST-03534,31/03/2025,,31/03/2026,31/03/2026,0,No,365,11.992,52,Married,54.09,Router/MiFi,Fiber,Month-to-month,Bank Transfer,Yes,Not applicable,No
CUST-03535,23/02/2026,31/03/2026,31/03/2026,31/03/2026,1,Yes,36,1.183,67,Single,47.28,Smartphone,Mobile Data,Month-to-month,Cash/Agent,Yes,Yes,Yes
CUST-03536,07/03/2025,,31/03/2026,31/03/2026,0,No,389,12.78,24,Married,35.79,Smartphone,Mobile Data,24-month,Bank Transfer,Yes,Not applicable,No
CUST-03537,31/10/2025,,31/03/2026,31/03/2026,0,No,151,4.961,34,Married,10.84,Smartphone,None,Month-to-month,Cash/Agent,No,No,Yes
CUST-03538,22/07/2025,,31/03/2026,31/03/2026,0,No,252,8.279,39,Single,55.85,Feature Phone,Mobile Data,12-month,Card,Yes,Not applicable,Yes
CUST-03539,28/12/2025,,31/03/2026,31/03/2026,0,No,93,3.055,20,Divorced/Widowed,58.19,Router/MiFi,Fiber,24-month,Mobile Money,No,Not applicable,Yes
CUST-03540,07/04/2025,11/10/2025,31/03/2026,11/10/2025,1,Yes,187,6.144,19,Single,58.39,Router/MiFi,Fiber,Month-to-month,Mobile Money,No,No,Yes
CUST-03541,11/01/2026,,31/03/2026,31/03/2026,0,No,79,2.595,53,Single,66.92,Feature Phone,Fiber,12-month,Bank Transfer,No,No,Yes
CUST-03542,24/10/2025,,31/03/2026,31/03/2026,0,No,158,5.191,50,Married,49.46,Tablet,Mobile Data,12-month,Mobile Money,No,Not applicable,Yes
CUST-03543,21/01/2025,,31/03/2026,31/03/2026,0,No,434,14.259,57,Married,37.1,Smartphone,Mobile Data,12-month,Mobile Money,Yes,Yes,Not applicable
CUST-03544,11/08/2025,18/08/2025,31/03/2026,18/08/2025,1,Yes,7,0.23,71,Single,53.8,Smartphone,Mobile Data,12-month,Mobile Money,No,No,Not applicable
CUST-03545,14/03/2025,,31/03/2026,31/03/2026,0,No,382,12.55,70,Single,20.22,Router/MiFi,Mobile Data,Month-to-month,Mobile Money,Yes,Not applicable,No
CUST-03546,24/02/2025,,31/03/2026,31/03/2026,0,No,400,13.142,65,Married,43.47,Smartphone,Mobile Data,Month-to-month,Bank Transfer,Yes,Yes,No
CUST-03547,07/02/2025,,31/03/2026,31/03/2026,0,No,417,13.7,65,Divorced/Widowed,65.7,Smartphone,Fiber,Month-to-month,Cash/Agent,Yes,Yes,Yes
CUST-03548,22/03/2025,10/11/2025,31/03/2026,10/11/2025,1,Yes,233,7.655,40,Single,46.31,Feature Phone,Mobile Data,Month-to-month,Mobile Money,No,Not applicable,Not applicable
CUST-03549,05/11/2025,,31/03/2026,31/03/2026,0,No,146,4.797,61,Single,28.33,Router/MiFi,None,Month-to-month,Bank Transfer,Yes,Not applicable,Not applicable
CUST-03550,06/01/2026,,31/03/2026,31/03/2026,0,No,84,2.76,46,Single,46.82,Router/MiFi,4G/5G Fixed Wireless,12-month,Card,Yes,Not applicable,Not applicable
CUST-03551,25/01/2025,,31/03/2026,31/03/2026,0,No,430,14.127,43,Single,68.34,Smartphone,Fiber,Month-to-month,Card,No,No,No
CUST-03552,09/05/2025,,31/03/2026,31/03/2026,0,No,326,10.71,36,Married,24.53,Smartphone,Mobile Data,Month-to-month,Card,Yes,Not applicable,Not applicable
CUST-03553,04/04/2025,,31/03/2026,31/03/2026,0,No,361,11.86,71,Single,46.83,Router/MiFi,Mobile Data,12-month,Cash/Agent,Yes,Not applicable,Not applicable
CUST-03554,08/09/2025,,31/03/2026,31/03/2026,0,No,204,6.702,41,Single,23.05,Smartphone,Mobile Data,Month-to-month,Mobile Money,Yes,Yes,Yes
CUST-03555,26/05/2025,,31/03/2026,31/03/2026,0,No,309,10.152,46,Married,8,Smartphone,Mobile Data,Month-to-month,Card,Yes,Yes,Yes
CUST-03556,01/11/2025,,31/03/2026,31/03/2026,0,No,150,4.928,54,Married,29.99,Feature Phone,Mobile Data,24-month,Bank Transfer,No,No,No
CUST-03557,08/08/2025,,31/03/2026,31/03/2026,0,No,235,7.721,37,Single,19.13,Router/MiFi,DSL,12-month,Bank Transfer,Yes,No,No
CUST-03558,08/01/2025,,31/03/2026,31/03/2026,0,No,447,14.686,34,Married,76.16,Smartphone,Fiber,Month-to-month,Cash/Agent,Yes,Not applicable,No
CUST-03559,13/10/2025,31/03/2026,31/03/2026,31/03/2026,1,Yes,169,5.552,69,Married,10.74,Smartphone,DSL,Month-to-month,Mobile Money,Yes,Not applicable,No
CUST-03560,20/06/2025,31/03/2026,31/03/2026,31/03/2026,1,Yes,284,9.331,78,Single,54.01,Router/MiFi,4G/5G Fixed Wireless,Month-to-month,Mobile Money,No,No,Yes
CUST-03561,13/12/2025,,31/03/2026,31/03/2026,0,No,108,3.548,78,Married,33.96,Smartphone,4G/5G Fixed Wireless,Month-to-month,Bank Transfer,Yes,No,No
CUST-03562,12/05/2025,,31/03/2026,31/03/2026,0,No,323,10.612,32,Married,19.93,Smartphone,None,Month-to-month,Cash/Agent,No,Yes,Yes
CUST-03563,05/11/2025,,31/03/2026,31/03/2026,0,No,146,4.797,74,Married,74.23,Feature Phone,Fiber,Month-to-month,Bank Transfer,Yes,Yes,No
CUST-03564,18/03/2025,10/07/2025,31/03/2026,10/07/2025,1,Yes,114,3.745,31,Married,16.01,Smartphone,Mobile Data,Month-to-month,Cash/Agent,Yes,Yes,Yes
CUST-03565,26/02/2025,,31/03/2026,31/03/2026,0,No,398,13.076,58,Married,64.65,Smartphone,Fiber,12-month,Bank Transfer,No,Not applicable,Yes
CUST-03566,31/05/2025,04/07/2025,31/03/2026,04/07/2025,1,Yes,34,1.117,39,Married,61.42,Router/MiFi,Fiber,24-month,Bank Transfer,No,Yes,Yes
CUST-03567,13/01/2025,01/04/2025,31/03/2026,01/04/2025,1,Yes,78,2.563,42,Single,60.87,Tablet,Fiber,Month-to-month,Cash/Agent,No,Not applicable,No
CUST-03568,05/02/2026,,31/03/2026,31/03/2026,0,No,54,1.774,57,Single,34.83,Smartphone,Mobile Data,Month-to-month,Mobile Money,Yes,Not applicable,Not applicable
