customer_id,gender,age,senior_citizen,married,dependents,number_of_dependents,referred_a_friend,number_of_referrals,offer,phone_service,avg_monthly_long_distance_charges,multiple_lines,internet_service,avg_monthly_gb_download,online_security,online_backup,device_protection_plan,premium_tech_support,streaming_tv,streaming_movies,streaming_music,unlimited_data,contract,paperless_billing,payment_method,churn_label,tenure_in_months
749,Male,76,Yes,No,No,0,No,0,None,Yes,38.85,Yes,Yes,19,No,No,Yes,No,Yes,Yes,No,Yes,Two Year,Yes,Credit Card,No,67
750,Female,78,Yes,Yes,Yes,1,Yes,2,None,Yes,9.88,Yes,Yes,16,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,No,72
751,Male,68,Yes,No,No,0,No,0,None,Yes,44.56,Yes,Yes,29,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Two Year,Yes,Credit Card,No,67
752,Female,65,Yes,No,No,0,No,0,None,Yes,12.67,No,Yes,20,Yes,No,No,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,No,6
753,Male,78,Yes,Yes,No,0,Yes,9,Offer C,Yes,43.54,Yes,Yes,3,No,Yes,Yes,No,No,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,No,32
754,Male,67,Yes,Yes,No,0,Yes,1,None,No,0,No,Yes,27,No,Yes,Yes,No,No,Yes,No,Yes,Two Year,Yes,Credit Card,No,8
755,Female,73,Yes,No,Yes,2,No,0,Offer C,Yes,12.75,Yes,Yes,19,No,Yes,Yes,No,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,No,33
756,Male,72,Yes,Yes,No,0,Yes,7,Offer B,Yes,12.91,Yes,Yes,21,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,No,55
757,Female,71,Yes,No,No,0,No,0,None,No,0,No,Yes,5,No,No,No,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,No,14
758,Male,78,Yes,No,No,0,No,0,Offer B,Yes,28.44,No,Yes,24,No,No,Yes,Yes,No,No,No,Yes,One Year,Yes,Bank Withdrawal,No,57
759,Female,66,Yes,Yes,No,0,Yes,8,None,Yes,15.6,No,Yes,19,No,No,Yes,Yes,Yes,No,No,Yes,Two Year,No,Bank Withdrawal,No,37
760,Female,78,Yes,No,No,0,No,0,None,Yes,18.39,No,No,0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,No,24
761,Male,76,Yes,No,Yes,2,No,0,None,Yes,45.13,Yes,Yes,27,Yes,No,No,No,No,No,No,Yes,Two Year,Yes,Credit Card,No,38
762,Male,72,Yes,Yes,No,0,Yes,6,Offer B,Yes,14.65,Yes,Yes,30,No,No,Yes,No,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,No,44
763,Male,73,Yes,No,No,0,No,0,None,Yes,14.69,Yes,No,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,No,67
764,Female,75,Yes,Yes,No,0,Yes,7,None,Yes,38.59,No,Yes,24,No,No,No,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,No,25
765,Female,74,Yes,Yes,No,0,Yes,3,None,Yes,11.91,Yes,Yes,10,Yes,Yes,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,No,67
766,Male,76,Yes,Yes,No,0,Yes,9,None,No,0,No,Yes,9,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,No,72
767,Male,68,Yes,Yes,No,0,Yes,3,None,No,0,No,Yes,28,No,No,Yes,Yes,No,No,No,Yes,Two Year,No,Credit Card,No,24
768,Male,66,Yes,No,No,0,No,0,Offer E,Yes,39.77,Yes,Yes,25,No,No,No,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,No,9
769,Female,70,Yes,No,No,0,No,0,Offer B,Yes,35.39,No,Yes,19,No,Yes,Yes,No,No,Yes,Yes,Yes,One Year,No,Credit Card,No,44
770,Female,65,Yes,Yes,Yes,2,Yes,2,None,Yes,9.4,Yes,Yes,17,No,Yes,Yes,Yes,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,No,70
771,Male,73,Yes,Yes,Yes,1,Yes,8,None,Yes,35.14,No,No,0,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,No,68
772,Female,68,Yes,Yes,No,0,Yes,10,None,Yes,15.82,Yes,Yes,13,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,No,72
773,Female,76,Yes,No,No,0,No,0,None,Yes,35.67,No,Yes,8,No,Yes,No,No,No,No,No,Yes,Two Year,No,Bank Withdrawal,No,4
774,Male,65,Yes,No,No,0,No,0,Offer E,Yes,37.78,Yes,Yes,28,No,No,No,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,No,3
775,Male,76,Yes,No,No,0,No,0,None,Yes,20.06,Yes,Yes,3,No,Yes,No,No,No,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,No,39
776,Male,79,Yes,No,No,0,No,0,None,No,0,No,Yes,4,No,Yes,No,No,No,No,No,Yes,Two Year,Yes,Credit Card,No,12
777,Male,69,Yes,No,No,0,No,0,None,Yes,24.92,Yes,Yes,11,No,Yes,No,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,No,51
778,Male,78,Yes,Yes,No,0,Yes,3,Offer E,No,0,No,Yes,5,No,No,Yes,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,No,4
779,Male,77,Yes,No,No,0,No,0,None,Yes,17.26,No,Yes,25,No,Yes,Yes,No,Yes,Yes,No,No,Two Year,Yes,Bank Withdrawal,No,17
780,Female,70,Yes,Yes,Yes,2,Yes,1,None,Yes,44.38,Yes,Yes,28,Yes,Yes,No,Yes,Yes,Yes,No,Yes,One Year,Yes,Credit Card,No,66
781,Male,71,Yes,Yes,No,0,Yes,1,None,Yes,18.41,Yes,Yes,17,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,No,69
782,Male,68,Yes,No,No,0,No,0,None,Yes,46.96,Yes,Yes,13,No,No,No,No,Yes,Yes,No,Yes,Two Year,No,Bank Withdrawal,No,38
783,Male,71,Yes,Yes,No,0,Yes,7,None,Yes,7.86,Yes,Yes,26,No,Yes,Yes,Yes,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,No,66
784,Male,74,Yes,Yes,No,0,Yes,6,None,Yes,5.73,No,Yes,13,Yes,No,No,No,No,Yes,No,Yes,Two Year,Yes,Credit Card,No,18
785,Female,78,Yes,No,No,0,No,0,None,Yes,35.65,No,Yes,3,No,No,No,No,No,No,No,Yes,Two Year,No,Credit Card,No,49
786,Female,70,Yes,No,No,0,No,0,Offer E,Yes,21.9,Yes,Yes,22,No,No,No,No,No,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,No,2
787,Female,65,Yes,No,No,0,No,0,None,Yes,25.61,Yes,Yes,23,No,Yes,Yes,No,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,No,71
788,Female,68,Yes,No,No,0,No,0,None,Yes,27.7,Yes,Yes,21,No,Yes,Yes,Yes,No,Yes,No,Yes,Two Year,No,Credit Card,No,64
789,Female,73,Yes,No,No,0,No,0,None,Yes,2.81,Yes,Yes,3,Yes,No,No,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,No,11
790,Male,68,Yes,No,No,0,No,0,None,Yes,32.12,Yes,Yes,15,No,Yes,No,Yes,Yes,Yes,No,No,Two Year,Yes,Bank Withdrawal,No,57
791,Female,65,Yes,Yes,No,0,Yes,7,None,Yes,49.94,No,No,0,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,No,67
792,Female,77,Yes,Yes,No,0,Yes,7,None,Yes,35.39,Yes,Yes,25,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,No,70
793,Male,68,Yes,Yes,No,0,Yes,2,None,Yes,15.15,No,Yes,18,Yes,Yes,Yes,Yes,Yes,No,No,Yes,One Year,Yes,Credit Card,No,40
794,Male,66,Yes,Yes,No,0,Yes,3,None,Yes,39.49,Yes,Yes,28,No,Yes,Yes,No,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,No,70
795,Male,76,Yes,Yes,No,0,Yes,6,None,Yes,28.68,No,Yes,20,No,No,No,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,No,65
796,Female,67,Yes,Yes,Yes,1,Yes,8,None,No,0,No,Yes,20,No,Yes,Yes,No,No,No,No,Yes,Two Year,Yes,Credit Card,No,29
797,Female,80,Yes,No,No,0,No,0,None,Yes,39.57,No,Yes,16,No,No,No,No,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,No,15
798,Female,67,Yes,No,No,0,No,0,None,Yes,27.64,Yes,Yes,7,No,Yes,Yes,No,Yes,Yes,No,Yes,Two Year,No,Bank Withdrawal,No,56
799,Male,78,Yes,Yes,Yes,1,Yes,10,None,Yes,9.68,Yes,Yes,23,Yes,Yes,No,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,No,65
800,Male,66,Yes,Yes,No,0,Yes,6,None,Yes,32.08,Yes,Yes,8,Yes,No,No,No,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,No,65
801,Female,76,Yes,Yes,No,0,No,0,None,Yes,3.42,No,Yes,15,Yes,No,No,No,No,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,No,38
802,Female,79,Yes,Yes,No,0,Yes,1,Offer E,Yes,32.62,No,Yes,2,No,No,No,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,No,2
803,Male,67,Yes,No,No,0,No,0,None,Yes,3.11,Yes,No,0,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,No,51
804,Male,74,Yes,No,No,0,No,0,None,Yes,8.81,Yes,Yes,7,No,No,No,No,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,No,43
805,Male,69,Yes,Yes,No,0,Yes,1,Offer E,Yes,7.29,No,Yes,14,No,No,Yes,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,No,2
806,Male,65,Yes,Yes,No,0,Yes,7,None,Yes,12.07,Yes,Yes,17,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,No,70
807,Female,80,Yes,No,No,0,No,0,None,No,0,No,Yes,16,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,No,33
808,Male,69,Yes,No,No,0,No,0,None,Yes,4.04,Yes,Yes,14,Yes,No,No,No,No,Yes,No,Yes,Two Year,Yes,Credit Card,No,30
809,Female,74,Yes,No,No,0,No,0,None,Yes,48.62,No,Yes,12,No,No,No,No,No,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,No,32
810,Male,71,Yes,Yes,No,0,Yes,7,None,Yes,26.49,No,Yes,18,Yes,No,No,Yes,Yes,No,No,Yes,One Year,No,Credit Card,No,34
811,Male,71,Yes,No,No,0,No,0,Offer E,Yes,11.51,No,Yes,21,No,No,No,No,No,No,No,Yes,Two Year,No,Bank Withdrawal,No,1
812,Male,71,Yes,No,No,0,No,0,None,No,0,No,Yes,23,No,No,Yes,No,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,No,55
813,Female,67,Yes,Yes,No,0,Yes,6,None,Yes,34.55,No,Yes,19,Yes,Yes,No,No,No,Yes,No,Yes,One Year,No,Credit Card,No,69
814,Male,80,Yes,Yes,No,0,Yes,1,None,No,0,No,Yes,4,No,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,No,33
815,Male,75,Yes,Yes,No,0,Yes,8,None,Yes,23.54,No,Yes,7,No,No,No,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,No,37
816,Female,67,Yes,Yes,Yes,2,Yes,1,None,Yes,45.76,Yes,Yes,12,No,Yes,Yes,No,No,Yes,No,No,Two Year,Yes,Credit Card,No,62
817,Female,68,Yes,No,No,0,No,0,None,Yes,17.6,No,Yes,2,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,No,1
818,Male,75,Yes,No,No,0,No,0,None,Yes,24.67,Yes,Yes,26,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Two Year,No,Bank Withdrawal,No,72
819,Female,74,Yes,Yes,No,0,Yes,3,None,Yes,27.68,Yes,Yes,26,No,No,Yes,No,Yes,Yes,No,Yes,One Year,Yes,Credit Card,No,60
820,Female,80,Yes,No,No,0,No,0,None,Yes,41.93,Yes,Yes,21,No,Yes,Yes,No,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,No,30
821,Male,66,Yes,No,No,0,No,0,Offer E,Yes,41.85,No,Yes,5,No,No,No,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,No,8
822,Male,79,Yes,No,No,0,No,0,Offer A,Yes,4.75,Yes,No,0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,No,71
823,Female,73,Yes,Yes,No,0,Yes,2,Offer A,Yes,15.9,No,No,0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,No,70
824,Male,74,Yes,Yes,No,0,Yes,4,None,Yes,1.67,No,Yes,15,No,Yes,No,No,No,No,No,Yes,Two Year,No,Credit Card,No,49
825,Female,69,Yes,Yes,Yes,1,Yes,9,None,Yes,20.78,No,Yes,23,No,No,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,No,24
826,Male,71,Yes,No,No,0,No,0,None,Yes,41.58,No,Yes,3,No,No,No,No,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,No,11
827,Female,65,Yes,No,No,0,No,0,Offer A,Yes,26.87,Yes,Yes,20,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,No,72
828,Female,73,Yes,Yes,No,0,Yes,3,None,Yes,37.15,No,Yes,13,Yes,No,Yes,Yes,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,No,12
829,Male,72,Yes,Yes,Yes,1,Yes,1,None,Yes,7.04,Yes,Yes,22,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,No,52
830,Female,71,Yes,No,No,0,No,0,None,Yes,7.51,No,Yes,24,No,Yes,No,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,No,18
831,Male,74,Yes,Yes,Yes,2,Yes,3,None,Yes,32.9,Yes,Yes,18,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,No,50
832,Male,69,Yes,Yes,No,0,Yes,6,Offer A,Yes,30.3,Yes,Yes,14,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,Yes,Credit Card,No,72
833,Male,76,Yes,Yes,No,0,No,0,None,Yes,29.43,Yes,No,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,No,64
834,Female,69,Yes,Yes,No,0,Yes,8,Offer A,Yes,7.85,Yes,Yes,20,Yes,Yes,No,No,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,No,72
835,Female,73,Yes,No,No,0,No,0,None,Yes,11.01,No,Yes,18,No,Yes,No,No,No,No,No,Yes,Two Year,Yes,Credit Card,No,7
836,Female,67,Yes,Yes,No,0,Yes,1,None,Yes,4.11,Yes,Yes,17,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,No,52
837,Female,70,Yes,Yes,No,0,Yes,1,None,Yes,4.06,Yes,Yes,11,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,No,60
838,Male,79,Yes,Yes,No,0,Yes,4,Offer A,Yes,7.2,Yes,Yes,23,No,No,No,No,Yes,Yes,No,Yes,Two Year,Yes,Credit Card,No,67
839,Male,69,Yes,No,No,0,No,0,Offer E,Yes,28.67,No,Yes,4,No,No,No,No,No,No,No,Yes,Two Year,No,Bank Withdrawal,No,1
840,Male,79,Yes,Yes,No,0,Yes,7,None,Yes,46.44,Yes,Yes,13,No,No,No,No,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,No,17
841,Female,70,Yes,Yes,No,0,Yes,9,None,Yes,27.74,Yes,Yes,18,No,Yes,Yes,No,Yes,Yes,No,No,One Year,Yes,Bank Withdrawal,No,52
842,Female,70,Yes,No,No,0,No,0,Offer E,Yes,44.63,Yes,Yes,29,No,No,No,No,No,Yes,No,Yes,Two Year,No,Bank Withdrawal,No,8
843,Male,79,Yes,Yes,No,0,Yes,5,None,Yes,35.53,No,Yes,23,Yes,Yes,No,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,No,16
844,Female,72,Yes,No,No,0,No,0,None,Yes,10.03,Yes,Yes,13,No,No,Yes,No,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,No,39
845,Female,76,Yes,No,No,0,No,0,None,Yes,11.01,Yes,Yes,18,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Two Year,No,Credit Card,No,52
846,Male,70,Yes,Yes,No,0,Yes,1,Offer A,No,0,No,Yes,7,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Two Year,Yes,Credit Card,No,72
847,Male,70,Yes,Yes,Yes,1,Yes,1,Offer A,Yes,20.31,Yes,Yes,13,No,Yes,Yes,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,No,68
848,Male,77,Yes,Yes,No,0,Yes,3,None,No,0,No,Yes,6,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Two Year,Yes,Credit Card,No,59
849,Female,71,Yes,Yes,No,0,Yes,5,None,Yes,21.46,Yes,Yes,15,No,No,No,Yes,Yes,Yes,No,Yes,One Year,No,Bank Withdrawal,No,46
850,Male,80,Yes,Yes,No,0,Yes,8,None,Yes,31.11,Yes,Yes,4,No,Yes,No,No,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,No,58
851,Male,75,Yes,No,No,0,No,0,None,Yes,48.33,Yes,Yes,17,Yes,Yes,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,No,11
852,Female,72,Yes,No,No,0,No,0,None,No,0,No,Yes,28,No,Yes,Yes,No,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,No,34
853,Male,68,Yes,Yes,No,0,Yes,6,None,Yes,42.9,Yes,Yes,27,No,No,No,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,No,55
854,Male,73,Yes,No,No,0,No,0,Offer E,Yes,24.85,No,Yes,15,No,No,No,No,No,Yes,No,No,Two Year,Yes,Bank Withdrawal,No,9
855,Female,79,Yes,Yes,Yes,1,Yes,5,None,Yes,14.39,Yes,Yes,30,No,No,No,No,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,No,14
856,Male,72,Yes,Yes,No,0,Yes,2,None,Yes,12.98,No,Yes,8,No,No,No,No,No,No,No,Yes,Two Year,No,Credit Card,No,34
857,Female,78,Yes,Yes,No,0,Yes,10,None,Yes,19.57,Yes,Yes,27,No,No,No,No,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,No,19
858,Male,76,Yes,No,No,0,No,0,None,Yes,46.13,Yes,Yes,23,No,Yes,No,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,No,24
859,Female,77,Yes,No,No,0,No,0,None,No,0,No,Yes,26,No,No,Yes,No,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,No,35
860,Male,69,Yes,Yes,No,0,No,0,Offer A,Yes,22.19,Yes,No,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,No,71
861,Male,71,Yes,Yes,No,0,Yes,8,None,Yes,41.97,No,Yes,11,No,No,No,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,No,7
862,Female,65,Yes,No,No,0,No,0,Offer B,No,0,No,Yes,26,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,No,57
863,Female,78,Yes,No,No,0,No,0,Offer A,Yes,14.94,Yes,Yes,30,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,No,72
864,Female,80,Yes,No,No,0,No,0,Offer B,Yes,25.57,Yes,Yes,5,Yes,Yes,Yes,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,No,59
865,Male,71,Yes,No,No,0,No,0,Offer E,Yes,37.97,No,Yes,9,No,No,Yes,No,No,No,No,Yes,Two Year,No,Mailed Check,No,2
866,Male,79,Yes,No,No,0,No,0,None,Yes,25.89,No,No,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,No,32
867,Male,78,Yes,No,No,0,No,0,None,Yes,43.4,Yes,Yes,24,No,No,No,No,No,No,No,Yes,Two Year,Yes,Credit Card,No,12
868,Female,80,Yes,No,No,0,No,0,Offer B,Yes,18.46,Yes,Yes,3,Yes,No,No,Yes,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,No,45
869,Male,67,Yes,No,No,0,No,0,Offer E,Yes,18.38,No,Yes,15,No,Yes,No,No,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,No,5
870,Female,74,Yes,Yes,Yes,1,Yes,9,Offer B,Yes,39.31,Yes,Yes,10,No,No,Yes,No,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,No,61
871,Male,73,Yes,Yes,No,0,Yes,8,None,Yes,45.46,Yes,Yes,4,No,No,No,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,No,14
872,Female,75,Yes,Yes,No,0,Yes,2,Offer A,Yes,44.89,Yes,Yes,24,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Two Year,Yes,Credit Card,No,72
873,Female,80,Yes,Yes,No,0,Yes,10,Offer B,Yes,11.55,Yes,Yes,27,Yes,Yes,Yes,Yes,No,No,No,Yes,One Year,No,Bank Withdrawal,No,56
874,Female,65,Yes,No,No,0,No,0,Offer B,Yes,41.17,Yes,Yes,30,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,No,46
875,Male,70,Yes,Yes,No,0,Yes,5,None,Yes,6.03,No,Yes,8,No,No,No,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,No,4
876,Female,80,Yes,No,No,0,No,0,Offer C,Yes,31.57,No,Yes,4,No,No,No,No,Yes,Yes,No,Yes,Two Year,No,Bank Withdrawal,No,32
877,Male,79,Yes,Yes,No,0,Yes,7,Offer A,Yes,42.07,No,Yes,12,Yes,Yes,No,Yes,No,No,No,Yes,One Year,Yes,Bank Withdrawal,No,67
878,Female,68,Yes,No,No,0,No,0,Offer C,Yes,8.88,Yes,Yes,22,Yes,Yes,No,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,No,29
879,Female,73,Yes,No,No,0,No,0,None,Yes,7.34,Yes,Yes,3,No,No,Yes,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,No,14
880,Female,70,Yes,No,No,0,No,0,None,Yes,25.7,No,Yes,23,No,No,Yes,No,No,Yes,No,No,Two Year,Yes,Bank Withdrawal,No,18
881,Female,77,Yes,No,No,0,No,0,Offer A,Yes,14.12,Yes,Yes,23,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,No,72
882,Female,73,Yes,No,No,0,No,0,Offer A,Yes,34.36,Yes,Yes,13,No,Yes,No,No,Yes,Yes,No,Yes,Two Year,Yes,Credit Card,No,71
883,Male,74,Yes,No,No,0,No,0,None,No,0,No,Yes,4,No,No,Yes,Yes,Yes,No,No,Yes,Two Year,No,Credit Card,No,5
884,Female,78,Yes,No,No,0,No,0,Offer B,Yes,34,Yes,Yes,3,Yes,No,Yes,No,No,No,No,Yes,Two Year,No,Bank Withdrawal,No,52
885,Male,76,Yes,Yes,No,0,Yes,5,Offer C,Yes,46.06,Yes,Yes,18,Yes,No,No,No,Yes,No,No,Yes,Two Year,No,Bank Withdrawal,No,31
886,Male,66,Yes,Yes,Yes,2,Yes,6,Offer C,Yes,4.06,Yes,Yes,28,Yes,No,No,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,No,24
887,Male,65,Yes,Yes,No,0,Yes,9,Offer C,Yes,47.16,No,Yes,28,No,No,Yes,Yes,No,No,No,Yes,One Year,No,Credit Card,No,36
888,Female,65,Yes,No,No,0,No,0,None,Yes,31.13,Yes,Yes,15,No,No,No,No,No,No,No,Yes,Two Year,No,Mailed Check,No,4
889,Female,76,Yes,Yes,Yes,1,Yes,7,Offer B,Yes,20.42,Yes,Yes,16,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,No,46
890,Male,74,Yes,Yes,No,0,Yes,9,Offer A,No,0,No,Yes,19,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,No,Credit Card,No,71
891,Male,76,Yes,No,No,0,No,0,Offer B,Yes,15.65,Yes,Yes,18,No,No,No,No,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,No,45
892,Female,79,Yes,Yes,No,0,Yes,8,Offer C,Yes,18.66,Yes,Yes,11,No,No,Yes,No,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,No,26
893,Female,79,Yes,Yes,No,0,Yes,2,Offer B,Yes,43.71,Yes,Yes,12,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,No,54
894,Male,76,Yes,Yes,No,0,Yes,10,Offer B,Yes,17.05,No,Yes,21,No,Yes,Yes,No,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,No,60
895,Male,73,Yes,Yes,No,0,Yes,4,Offer A,Yes,33.68,Yes,Yes,10,No,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,No,Credit Card,No,72
896,Female,79,Yes,No,No,0,No,0,Offer A,Yes,47.27,Yes,Yes,3,No,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,No,70
897,Male,80,Yes,Yes,No,0,Yes,7,None,Yes,25.13,No,Yes,30,Yes,No,No,No,No,No,No,Yes,Two Year,No,Bank Withdrawal,No,10
898,Male,74,Yes,No,No,0,No,0,None,Yes,7.11,No,Yes,12,No,No,No,Yes,No,No,No,Yes,Two Year,No,Mailed Check,No,9
899,Female,68,Yes,Yes,No,0,Yes,2,Offer C,Yes,2.17,Yes,Yes,11,No,No,Yes,No,No,No,No,Yes,Two Year,No,Mailed Check,No,32
900,Female,70,Yes,Yes,No,0,Yes,7,Offer A,Yes,18.15,Yes,Yes,16,No,Yes,Yes,No,Yes,Yes,Yes,No,One Year,Yes,Credit Card,No,72
901,Female,70,Yes,Yes,No,0,Yes,8,Offer B,Yes,22.74,Yes,Yes,18,Yes,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,No,62
902,Male,71,Yes,No,No,0,No,0,Offer A,Yes,13.36,Yes,Yes,10,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Credit Card,No,69
903,Female,80,Yes,No,No,0,No,0,Offer B,Yes,36.89,Yes,Yes,17,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Credit Card,No,57
904,Male,80,Yes,No,No,0,No,0,Offer B,Yes,18.23,No,Yes,3,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,No,65
905,Male,80,Yes,No,No,0,No,0,None,Yes,19,No,Yes,17,No,No,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,No,4
906,Male,73,Yes,Yes,No,0,Yes,5,None,Yes,49.91,Yes,Yes,13,No,Yes,Yes,No,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,No,69
